,degauss,k_density,k_list,k_offset,cutoff_wfc,lattice_parameter_initial,number_of_bands,number_of_k_points,fft_grid,smooth_fft_grid,number_of_atoms,number_of_species,volume,estimated_ram_per_process,estimated_ram_per_process_units,estimated_ram_total,estimated_ram_total_units,init_wall_time_seconds,total_number_of_scf_iterations,wall_time,wall_time_seconds,fermi_energy_units,energy_units,energy_accuracy_units,energy_smearing_units,energy_one_electron_units,energy_hartree_units,energy_xc_units,energy_ewald_units,forces_units,total_force_units,stress_units,energy_threshold,fermi_energy,energy,energy_accuracy,energy_smearing,energy_one_electron,energy_hartree,energy_xc,energy_ewald,scf_iterations,total_force,label
55,0.015,12,"[5, 5, 5]","[0, 0, 0]",20.0,2.9688958110733,18,63,"[24, 24, 24]","[15, 15, 15]",2,1,26.16896033023,7.69,MB,30.78,MB,0.2,12,      2.33s ,2.33,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.31e-09,16.7711,-4752.1971096426,6.80284586265e-06,-0.011732460088561,-1732.5738349632,1035.5225457981,-595.5629350662,-3459.571152815,12,0.0,Cr2_55
56,0.015,15,"[6, 6, 6]","[0, 0, 0]",20.0,2.9688958110733,18,112,"[24, 24, 24]","[15, 15, 15]",2,1,26.16896033023,8.58,MB,34.33,MB,0.2,9,      2.94s ,2.94,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,2.29e-08,16.94,-4752.429601798,6.80284586265e-06,0.003389041751855,-1733.5585051324,1036.4091914482,-595.71252447656,-3459.571152815,9,0.0,Cr2_56
57,0.015,18,"[7, 7, 7]","[0, 0, 0]",20.0,2.9688958110733,18,172,"[24, 24, 24]","[15, 15, 15]",2,1,26.16896033023,9.67,MB,38.68,MB,0.3,11,      5.29s ,5.29,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.51e-09,16.8836,-4752.363071462,8.16341503518e-07,-0.0076661270026203,-1733.4808669737,1036.4034742005,-595.70685974681,-3459.571152815,11,0.0,Cr2_57
58,0.015,21,"[8, 8, 8]","[0, 0, 0]",20.0,2.9688958110733,18,260,"[24, 24, 24]","[15, 15, 15]",2,1,26.16896033023,11.27,MB,45.06,MB,0.4,10,      7.16s ,7.16,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.3e-08,16.8544,-4752.0984063356,1.768739924289e-06,0.0067142728095183,-1733.0101552109,1036.1245418736,-595.64835445605,-3459.571152815,10,0.0,Cr2_58
59,0.015,24,"[9, 9, 9]","[0, 0, 0]",20.0,2.9688958110733,18,365,"[24, 24, 24]","[15, 15, 15]",2,1,26.16896033023,13.17,MB,52.67,MB,0.4,9,     10.69s ,10.69,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,6.85e-08,16.8807,-4752.1295851387,3.673536765831e-06,-0.011904436031968,-1733.2965656342,1036.4511531702,-595.70111542376,-3459.571152815,9,0.0,Cr2_59
60,0.015,27,"[10, 10, 10]","[0, 0, 0]",20.0,2.9688958110733,18,504,"[24, 24, 24]","[15, 15, 15]",2,1,26.16896033023,15.69,MB,62.75,MB,0.5,10,     13.92s ,13.92,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,7.01e-08,16.7652,-4752.2068283242,1.2789350221782e-05,0.0021475223819214,-1733.0027769803,1036.0022430318,-595.63728921908,-3459.571152815,10,0.0,Cr2_60
61,0.015,30,"[11, 11, 11]","[0, 0, 0]",20.0,2.9688958110733,18,666,"[24, 24, 24]","[15, 15, 15]",2,1,26.16896033023,18.62,MB,74.5,MB,0.6,11,     20.03s ,20.03,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.61e-09,16.847,-4752.1219391482,3.129309096819e-06,-0.0047274336468727,-1733.0392346558,1036.1484032636,-595.65522764333,-3459.571152815,11,0.0,Cr2_61
62,0.015,33,"[12, 12, 12]","[0, 0, 0]",20.0,2.9688958110733,18,868,"[24, 24, 24]","[15, 15, 15]",2,1,26.16896033023,22.29,MB,89.15,MB,0.8,11,     25.69s ,25.69,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,3.84e-09,16.8211,-4752.1647317698,4.08170751759e-07,-0.00097865740580083,-1733.1807036451,1036.2615804415,-595.6734770937,-3459.571152815,11,0.0,Cr2_62
63,0.015,36,"[13, 13, 13]","[0, 0, 0]",20.0,2.9688958110733,18,1099,"[24, 24, 24]","[15, 15, 15]",2,1,26.16896033023,26.47,MB,105.9,MB,0.9,11,     32.26s ,32.26,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,8.05e-09,16.8317,-4752.1994251952,1.088455338024e-06,0.00034585668365713,-1733.0430288751,1036.0580652801,-595.64365477801,-3459.571152815,11,0.0,Cr2_63
64,0.015,39,"[14, 14, 14]","[0, 0, 0]",20.0,2.9688958110733,18,1376,"[24, 24, 24]","[15, 15, 15]",2,1,26.16896033023,31.5,MB,125.98,MB,1.2,12,     42.73s ,42.73,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.81e-09,16.8569,-4752.1215957405,1.36056917253e-07,0.00080450455171699,-1733.2099296234,1036.3414397294,-595.68275753603,-3459.571152815,12,0.0,Cr2_64
65,0.015,42,"[15, 15, 15]","[0, 0, 0]",20.0,2.9688958110733,18,1688,"[24, 24, 24]","[15, 15, 15]",2,1,26.16896033023,37.15,MB,148.6,MB,1.5,10,     46.13s ,46.13,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,3.36e-08,16.829,-4752.1536325186,2.176910676048e-06,-0.0018728234659875,-1733.1429168296,1036.2298665265,-595.66755657695,-3459.571152815,10,0.0,Cr2_65
66,0.015,45,"[16, 16, 16]","[0, 0, 0]",20.0,2.9688958110733,18,2052,"[24, 24, 24]","[15, 15, 15]",2,1,26.16896033023,43.75,MB,175.0,MB,1.6,9,     53.68s ,53.68,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.29e-07,16.8478,-4752.1639056322,2.040853758795e-06,0.0013491403914807,-1733.1227153707,1036.1897798048,-595.66116639172,-3459.571152815,9,0.0,Cr2_66
67,0.015,48,"[17, 17, 17]","[0, 0, 0]",20.0,2.9688958110733,18,2457,"[24, 24, 24]","[15, 15, 15]",2,1,26.16896033023,51.09,MB,204.36,MB,1.9,11,   1m10.96s ,70.96,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,5.51e-09,16.8371,-4752.1018933383,6.80284586265e-07,-0.0021428964467347,-1732.9893206791,1036.1065352848,-595.6458123686,-3459.571152815,11,0.0,Cr2_67
