,degauss,k_density,k_list,k_offset,cutoff_wfc,lattice_parameter_initial,number_of_bands,number_of_k_points,fft_grid,smooth_fft_grid,number_of_atoms,number_of_species,volume,estimated_ram_per_process,estimated_ram_per_process_units,estimated_ram_total,estimated_ram_total_units,init_wall_time_seconds,total_number_of_scf_iterations,wall_time,wall_time_seconds,fermi_energy_units,energy_units,energy_accuracy_units,energy_smearing_units,energy_one_electron_units,energy_hartree_units,energy_xc_units,energy_ewald_units,forces_units,total_force_units,stress_units,energy_threshold,fermi_energy,energy,energy_accuracy,energy_smearing,energy_one_electron,energy_hartree,energy_xc,energy_ewald,scf_iterations,total_force,label
56,0.005,47,"[19, 19, 19]","[0, 0, 0]",30.0,2.5828081196861,11,670,"[25, 25, 25]","[18, 18, 18]",1,1,13.26377625441,13.31,MB,53.24,MB,0.5,5,      8.09s ,8.09,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.01e-07,16.7402,-1972.4693422111,1.496626089783e-06,0.00066722312220871,-615.80803700344,392.75760144007,-264.67204971338,-1484.7475240214,5,0.0,V1_56
57,0.005,1,"[1, 1, 1]","[0, 0, 0]",20.0,2.5828081196861,11,1,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,3.82,MB,15.3,MB,0.1,6,      0.19s ,0.19,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,3.65e-08,18.0047,-1970.0497918466,2.312967593301e-06,-0.066977282883803,-616.25831845954,396.42512952426,-265.40210092673,-1484.7475245657,6,0.0,V1_57
58,0.005,3,"[2, 2, 2]","[0, 0, 0]",20.0,2.5828081196861,11,4,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,3.85,MB,15.39,MB,0.1,5,      0.20s ,0.2,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,5.11e-08,18.558,-1966.8579090851,3.401422931325e-06,-0.017112966938248,-604.42358248148,385.44131010565,-263.11099917666,-1484.7475245657,5,0.0,V1_58
59,0.005,6,"[3, 3, 3]","[0, 0, 0]",20.0,2.5828081196861,11,6,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,3.86,MB,15.43,MB,0.1,6,      0.23s ,0.23,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,8.6e-09,17.204,-1966.1921006827,1.496626089783e-06,-0.0094301049348054,-600.7074559549,381.80941859345,-262.5371085146,-1484.7475245657,6,0.0,V1_59
60,0.005,8,"[4, 4, 4]","[0, 0, 0]",20.0,2.5828081196861,11,13,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,3.9,MB,15.59,MB,0.1,5,      0.25s ,0.25,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,2.64e-08,17.1176,-1966.5671410309,4.761992103855e-06,-0.0031261797877222,-600.94354409463,381.68260075722,-262.55554708408,-1484.7475245657,5,0.0,V1_60
61,0.005,11,"[5, 5, 5]","[0, 0, 0]",20.0,2.5828081196861,11,19,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,3.93,MB,15.72,MB,0.1,5,      0.31s ,0.31,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.57e-07,16.9028,-1966.6258041477,1.904796841542e-06,0.0032430526796425,-600.65684849608,381.28794630779,-262.51262031035,-1484.7475245657,5,0.0,V1_61
62,0.005,13,"[6, 6, 6]","[0, 0, 0]",20.0,2.5828081196861,11,32,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,4.0,MB,16.01,MB,0.1,7,      0.40s ,0.4,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,9.35e-09,16.7986,-1966.4032736716,4.08170751759e-07,-0.0093452054184396,-600.87246510386,381.79439967853,-262.56833847516,-1484.7475245657,7,0.0,V1_62
63,0.005,16,"[7, 7, 7]","[0, 0, 0]",20.0,2.5828081196861,11,44,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,4.07,MB,16.27,MB,0.2,6,      0.45s ,0.45,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.59e-08,16.8027,-1966.5329048928,2.585081427807e-06,-0.0022084758808507,-600.9092993849,381.67767155117,-262.55154388141,-1484.7475245657,6,0.0,V1_63
64,0.005,19,"[8, 8, 8]","[0, 0, 0]",20.0,2.5828081196861,11,65,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,4.18,MB,16.74,MB,0.1,6,      0.59s ,0.59,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,8.54e-09,16.846,-1966.5959894512,5.44227669012e-07,0.00030109395788089,-601.66479868405,382.49365849036,-262.67762592183,-1484.7475245657,6,0.0,V1_64
65,0.005,21,"[9, 9, 9]","[0, 0, 0]",20.0,2.5828081196861,11,85,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,4.3,MB,17.18,MB,0.2,7,      0.79s ,0.79,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.74e-08,16.9297,-1966.5615163019,2.312967593301e-06,4.898049021108e-06,-601.70904126423,382.58719231475,-262.69214768478,-1484.7475245657,7,0.0,V1_65
66,0.005,24,"[10, 10, 10]","[0, 0, 0]",20.0,2.5828081196861,11,116,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,4.47,MB,17.87,MB,0.1,6,      0.90s ,0.9,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,5.03e-08,16.8623,-1966.5785838258,6.394675110891e-06,-0.0010145764319556,-601.4035119869,382.21296218551,-262.63949488231,-1484.7475245657,6,0.0,V1_66
67,0.005,26,"[11, 11, 11]","[0, 0, 0]",20.0,2.5828081196861,11,146,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,4.63,MB,18.53,MB,0.2,6,      1.03s ,1.03,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,2.29e-08,16.8679,-1966.6131153435,3.129309096819e-06,-0.0028399160338219,-601.7095147423,382.53827971694,-262.6915157004,-1484.7475245657,6,0.0,V1_67
68,0.005,29,"[12, 12, 12]","[0, 0, 0]",20.0,2.5828081196861,11,189,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,4.87,MB,19.49,MB,0.2,6,      1.36s ,1.36,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.22e-08,16.8438,-1966.5404914265,1.496626089783e-06,-0.0010756659878022,-601.34526506823,382.1832722532,-262.62989824371,-1484.7475245657,6,0.0,V1_68
69,0.005,31,"[13, 13, 13]","[0, 0, 0]",20.0,2.5828081196861,11,231,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,5.1,MB,20.42,MB,0.2,6,      1.59s ,1.59,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,5.31e-08,16.8413,-1966.5927344255,4.489878269349e-09,0.0003195976986273,-601.45987016345,382.25801022264,-262.64366951671,-1484.7475245657,6,0.0,V1_69
70,0.005,34,"[14, 14, 14]","[0, 0, 0]",20.0,2.5828081196861,11,288,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,5.42,MB,21.68,MB,0.2,6,      1.96s ,1.96,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,5.05e-08,16.8743,-1966.581216255,2.72113834506e-07,7.4287076820138e-05,-601.48144212374,382.29687896276,-262.64920267942,-1484.7475245657,6,0.0,V1_70
71,0.005,37,"[15, 15, 15]","[0, 0, 0]",20.0,2.5828081196861,11,344,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,5.73,MB,22.92,MB,0.2,6,      2.30s ,2.3,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,2.07e-08,16.9035,-1966.5757509847,4.217764434843e-06,0.00010517199703657,-601.55176967215,382.38795301415,-262.664514797,-1484.7475245657,6,0.0,V1_71
72,0.005,39,"[16, 16, 16]","[0, 0, 0]",20.0,2.5828081196861,11,417,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,6.13,MB,24.54,MB,0.2,6,      2.81s ,2.81,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,2.11e-08,16.8745,-1966.5831776516,4.08170751759e-07,-0.00039497323078546,-601.38455925833,382.18234624982,-262.63304510415,-1484.7475245657,6,0.0,V1_72
73,0.005,42,"[17, 17, 17]","[0, 0, 0]",20.0,2.5828081196861,11,489,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,6.53,MB,26.13,MB,0.3,6,      3.27s ,3.27,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.65e-08,16.86,-1966.5883597874,1.2789350221782e-08,0.00014190736469488,-601.47138493247,382.27682566979,-262.64641786643,-1484.7475245657,6,0.0,V1_73
74,0.005,44,"[18, 18, 18]","[0, 0, 0]",20.0,2.5828081196861,11,580,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,7.04,MB,28.15,MB,0.3,5,      3.45s ,3.45,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.88e-08,16.873,-1966.5706344283,9.660041124963e-06,-0.00029184208750768,-601.49369500154,382.32210718059,-262.65123006354,-1484.7475245657,5,0.0,V1_74
75,0.005,47,"[19, 19, 19]","[0, 0, 0]",20.0,2.5828081196861,11,670,"[20, 20, 20]","[15, 15, 15]",1,1,13.26377625441,7.54,MB,30.14,MB,0.3,6,      4.51s ,4.51,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,2.59e-08,16.8451,-1966.5597210309,1.496626089783e-08,0.00085103601741752,-601.42948293944,382.25798151463,-262.64154621246,-1484.7475245657,6,0.0,V1_75
