,degauss,k_density,k_list,k_offset,cutoff_wfc,lattice_parameter_initial,number_of_bands,number_of_k_points,fft_grid,smooth_fft_grid,number_of_atoms,number_of_species,volume,estimated_ram_per_process,estimated_ram_per_process_units,estimated_ram_total,estimated_ram_total_units,init_wall_time_seconds,total_number_of_scf_iterations,wall_time,wall_time_seconds,fermi_energy_units,energy_units,energy_accuracy_units,energy_smearing_units,energy_one_electron_units,energy_hartree_units,energy_xc_units,energy_ewald_units,energy_one_center_paw_units,forces_units,total_force_units,stress_units,energy_threshold,fermi_energy,energy,energy_accuracy,energy_smearing,energy_one_electron,energy_hartree,energy_xc,energy_ewald,energy_one_center_paw,scf_iterations,total_force,label
53,0.005,41,"[12, 12, 7]","[0, 0, 0]",90.0,3.6887884856392,13,76,"[60, 60, 108]","[45, 45, 72]",2,1,73.876390368855,82.96,MB,331.85,MB,1.0,4,     15.47s ,15.47,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.21e-07,1.5267,-2951.3827893068,1.224512255277e-06,-0.00039837465371678,-2408.877282358,1247.1083514914,-390.51203508301,-1011.2844345687,-387.81699027777,4,0.0,Na2_53
54,0.005,44,"[12, 12, 8]","[0, 0, 0]",90.0,3.6887884856392,13,95,"[60, 60, 108]","[45, 45, 72]",2,1,73.876390368855,89.74,MB,358.94,MB,1.2,4,     18.90s ,18.9,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.21e-07,1.5484,-2951.3884035594,1.224512255277e-06,0.00019428927783728,-2408.8843177251,1247.1093630746,-390.51207658037,-1011.2844345687,-387.81713204907,4,0.0,Na2_54
55,0.005,45,"[13, 13, 8]","[0, 0, 0]",90.0,3.6887884856392,13,105,"[60, 60, 108]","[45, 45, 72]",2,1,73.876390368855,93.3,MB,373.2,MB,1.4,4,     20.74s ,20.74,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.21e-07,1.569,-2951.381243156,1.224512255277e-06,-0.00041728656521495,-2408.8747931967,1247.1074356923,-390.51213154736,-1011.2844345687,-387.81690224894,4,0.0,Na2_55
56,0.005,48,"[14, 14, 8]","[0, 0, 0]",90.0,3.6887884856392,13,120,"[60, 60, 108]","[45, 45, 72]",2,1,73.876390368855,98.65,MB,394.59,MB,1.5,4,     23.56s ,23.56,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.21e-07,1.552,-2951.3878684476,1.224512255277e-06,-0.00029197814442494,-2408.8825232704,1247.1085301341,-390.51201957252,-1011.2844345687,-387.81712919188,4,0.0,Na2_56
57,0.005,1,"[1, 1, 1]","[0, 0, 0]",80.0,3.6887884856392,13,1,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,47.14,MB,188.55,MB,0.3,4,      0.87s ,0.87,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.1e-07,0.4977,-2955.2570983265,9.52398420771e-07,0.0,-2413.0677400335,1247.5177309728,-390.5198859753,-1011.2844345687,-387.90276885787,4,0.0,Na2_57
58,0.005,4,"[2, 2, 1]","[0, 0, 0]",80.0,3.6887884856392,13,2,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,47.73,MB,190.94,MB,0.3,4,      1.04s ,1.04,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.67e-07,1.9367,-2949.9632525221,9.796098042216e-06,-0.005069616793764,-2405.7129556121,1245.3596443155,-390.62840279559,-1011.2844345687,-387.69203424439,4,0.0,Na2_58
59,0.005,7,"[2, 2, 2]","[0, 0, 0]",80.0,3.6887884856392,13,4,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,48.33,MB,193.33,MB,0.3,4,      1.36s ,1.36,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.69e-07,2.0171,-2950.3275343056,3.537479848578e-06,-0.0013262828293822,-2406.7423534043,1245.9841885597,-390.54960597619,-1011.2844345687,-387.73400249714,4,0.0,Na2_59
60,0.005,8,"[3, 3, 2]","[0, 0, 0]",80.0,3.6887884856392,13,6,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,48.93,MB,195.72,MB,0.3,4,      1.57s ,1.57,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.18e-07,0.9241,-2951.4247861315,1.224512255277e-06,-0.0079317101050981,-2408.9474120796,1247.1481021525,-390.51376695151,-1011.2844345687,-387.81934297398,4,0.0,Na2_60
61,0.005,12,"[4, 4, 2]","[0, 0, 0]",80.0,3.6887884856392,13,8,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,49.53,MB,198.11,MB,0.3,4,      1.97s ,1.97,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.31e-07,1.942,-2951.2803313731,1.36056917253e-06,-0.0045800840054877,-2408.518366115,1246.8448002629,-390.51647693318,-1011.2844345687,-387.80127366297,4,0.0,Na2_61
62,0.005,13,"[4, 4, 3]","[0, 0, 0]",80.0,3.6887884856392,13,8,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,49.53,MB,198.11,MB,0.3,4,      1.95s ,1.95,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.19e-07,1.4875,-2951.3139149823,1.36056917253e-06,-0.0050278473201674,-2408.8084600072,1247.1123277548,-390.51224325009,-1011.2844345687,-387.81607706374,4,0.0,Na2_62
63,0.005,15,"[5, 5, 3]","[0, 0, 0]",80.0,3.6887884856392,13,10,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,50.12,MB,200.5,MB,0.3,4,      2.23s ,2.23,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.18e-07,1.7362,-2951.4332181229,1.224512255277e-06,-0.0036508152606497,-2408.9393881229,1247.1249629525,-390.51158146924,-1011.2844345687,-387.81912609925,4,0.0,Na2_63
64,0.005,19,"[6, 6, 4]","[0, 0, 0]",80.0,3.6887884856392,13,21,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,53.41,MB,213.64,MB,0.4,4,      3.89s ,3.89,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.19e-07,1.4448,-2951.3667822105,1.224512255277e-06,0.0010273657821774,-2408.8701295737,1247.116380074,-390.51234189136,-1011.2844345687,-387.81728348042,4,0.0,Na2_64
65,0.005,23,"[7, 7, 4]","[0, 0, 0]",80.0,3.6887884856392,13,24,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,54.31,MB,217.22,MB,0.4,4,      4.26s ,4.26,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.18e-07,1.396,-2951.3852836382,1.36056917253e-06,0.00058001063824954,-2408.8893557767,1247.1179588785,-390.51208760098,-1011.2844345687,-387.81794444493,4,0.0,Na2_65
66,0.005,26,"[8, 8, 5]","[0, 0, 0]",80.0,3.6887884856392,13,30,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,56.1,MB,224.39,MB,0.4,4,      5.38s ,5.38,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.19e-07,1.4648,-2951.3660250537,1.36056917253e-06,-0.00072667999504827,-2408.862533516,1247.1109916759,-390.51212610508,-1011.2844345687,-387.81719599582,4,0.0,Na2_66
67,0.005,30,"[9, 9, 5]","[0, 0, 0]",80.0,3.6887884856392,13,36,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,57.89,MB,231.56,MB,0.5,4,      6.18s ,6.18,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.19e-07,1.634,-2951.3903731193,1.36056917253e-06,5.0749230135369e-05,-2408.8785500003,1247.1077570587,-390.51724483843,-1011.2844345687,-387.81795138383,4,0.0,Na2_67
68,0.005,32,"[9, 9, 6]","[0, 0, 0]",80.0,3.6887884856392,13,48,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,61.48,MB,245.9,MB,0.6,4,      7.97s ,7.97,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.19e-07,1.6026,-2951.3733495418,1.36056917253e-06,-0.0018748643197463,-2408.866965298,1247.1091747718,-390.51205970931,-1011.2844345687,-387.81718987326,4,0.0,Na2_68
69,0.005,34,"[10, 10, 6]","[0, 0, 0]",80.0,3.6887884856392,13,56,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,63.87,MB,255.46,MB,0.7,4,      9.02s ,9.02,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.19e-07,1.5184,-2951.3737695495,1.36056917253e-06,-0.0012054642868616,-2408.8678978321,1247.1090847021,-390.51210120667,-1011.2844345687,-387.81721517985,4,0.0,Na2_69
70,0.005,37,"[11, 11, 6]","[0, 0, 0]",80.0,3.6887884856392,13,64,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,66.26,MB,265.02,MB,0.8,4,     10.34s ,10.34,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.19e-07,1.5828,-2951.3719821698,1.36056917253e-06,-0.00078613686788783,-2408.8675089814,1247.1101679873,-390.51209277114,-1011.2844345687,-387.81732756286,4,0.0,Na2_70
71,0.005,38,"[11, 11, 7]","[0, 0, 0]",80.0,3.6887884856392,13,64,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,66.26,MB,265.02,MB,0.7,4,     10.38s ,10.38,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.19e-07,1.5896,-2951.3747845341,1.36056917253e-06,-0.00017986724460847,-2408.8696434423,1247.1088466025,-390.51215018716,-1011.2844345687,-387.81722307115,4,0.0,Na2_71
72,0.005,41,"[12, 12, 7]","[0, 0, 0]",80.0,3.6887884856392,13,76,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,69.84,MB,279.36,MB,0.9,4,     12.15s ,12.15,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.19e-07,1.5262,-2951.370966777,1.36056917253e-06,-0.00039837465371678,-2408.8656629612,1247.1087622472,-390.51206610398,-1011.2844345687,-387.8171670157,4,0.0,Na2_72
73,0.005,44,"[12, 12, 8]","[0, 0, 0]",80.0,3.6887884856392,13,95,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,75.52,MB,302.07,MB,1.0,4,     14.84s ,14.84,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.19e-07,1.5479,-2951.3765672879,1.36056917253e-06,0.00019428927783728,-2408.8726560146,1247.1097292037,-390.51212773777,-1011.2844345687,-387.81727245981,4,0.0,Na2_73
74,0.005,45,"[13, 13, 8]","[0, 0, 0]",80.0,3.6887884856392,13,105,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,78.5,MB,314.02,MB,1.1,4,     16.45s ,16.45,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.19e-07,1.5685,-2951.3694157282,1.36056917253e-06,-0.00041728656521495,-2408.863133391,1247.1078035902,-390.51215454098,-1011.2844345687,-387.8170795311,4,0.0,Na2_74
75,0.005,48,"[14, 14, 8]","[0, 0, 0]",80.0,3.6887884856392,13,120,"[60, 60, 96]","[40, 40, 72]",2,1,73.876390368855,82.98,MB,331.94,MB,1.2,4,     18.39s ,18.39,eV,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.19e-07,1.5515,-2951.3760411558,1.224512255277e-06,-0.00029197814442494,-2408.8709218331,1247.1089621148,-390.51206705638,-1011.2844345687,-387.8172879703,4,0.0,Na2_75
